timestamp,rssi,temperature,voltage,read_rate,uptime,failed
2024-01-18 06:45:00,-69,39,3.23,140,298860,0
2024-01-18 06:50:00,-68,32,3.04,148,298920,0
2024-01-18 06:55:00,-81,40,3.23,70,298980,0
2024-01-18 07:00:00,-75,32,3.22,69,299040,0
2024-01-18 07:05:00,-65,36,3.05,68,299100,0
2024-01-18 07:10:00,-68,30,3.44,82,299160,0
2024-01-18 07:15:00,-70,52,2.97,112,299220,0
2024-01-18 07:20:00,-67,29,3.37,117,299280,0
2024-01-18 07:25:00,-61,38,3.33,109,299340,0
2024-01-18 07:30:00,-71,43,3.45,68,299400,0
2024-01-18 07:35:00,-69,43,3.13,77,299460,0
2024-01-18 07:40:00,-69,42,2.94,71,299520,0
2024-01-18 07:45:00,-58,36,3.52,100,299580,0
2024-01-18 07:50:00,-80,44,3.03,137,299640,0
2024-01-18 07:55:00,-66,42,2.94,112,299700,0
2024-01-18 08:00:00,-70,39,3.06,111,299760,0
2024-01-18 08:05:00,-67,39,2.9,143,299820,0
2024-01-18 08:10:00,-73,36,3.21,78,299880,0
2024-01-18 08:15:00,-70,33,2.98,123,299940,0
2024-01-18 08:20:00,-66,44,3.04,81,300000,0
2024-01-18 08:25:00,-54,44,3.29,122,300060,0
2024-01-18 08:30:00,-65,33,3.22,74,300120,0
2024-01-18 08:35:00,-74,37,3.1,65,300180,0
2024-01-18 08:40:00,-72,37,3.13,64,300240,0
2024-01-18 08:45:00,-72,37,3.1,108,300300,0
2024-01-18 08:50:00,-78,38,3.01,97,300360,1
2024-01-18 08:55:00,-71,42,3.1,67,300420,0
2024-01-18 09:00:00,-66,34,3.2,72,300480,0
2024-01-18 09:05:00,-76,33,3.07,104,300540,1
2024-01-18 09:10:00,-64,44,3.18,91,300600,0
2024-01-18 09:15:00,-67,35,2.93,52,300660,0
2024-01-18 09:20:00,-73,31,2.98,120,300720,0
2024-01-18 09:25:00,-70,35,2.95,101,300780,0
2024-01-18 09:30:00,-62,36,2.99,60,300840,0
2024-01-18 09:35:00,-66,45,3.36,104,300900,0
2024-01-18 09:40:00,-69,42,3.25,137,300960,0
2024-01-18 09:45:00,-71,43,2.88,148,301020,0
2024-01-18 09:50:00,-69,42,3.19,74,301080,0
2024-01-18 09:55:00,-72,42,3.02,141,301140,0
2024-01-18 10:00:00,-80,34,2.96,125,301200,1
2024-01-18 10:05:00,-59,37,2.8,136,301260,0
2024-01-18 10:10:00,-69,33,3.29,130,301320,0
2024-01-18 10:15:00,-68,36,2.83,90,301380,0
2024-01-18 10:20:00,-70,41,3.09,86,301440,0
2024-01-18 10:25:00,-73,38,2.91,131,301500,0
2024-01-18 10:30:00,-70,44,3.26,104,301560,0
2024-01-18 10:35:00,-77,32,3.03,58,301620,1
2024-01-18 10:40:00,-58,40,3.07,148,301680,0
2024-01-18 10:45:00,-76,31,3.08,85,301740,0
2024-01-18 10:50:00,-75,38,3.16,106,301800,0
2024-01-18 10:55:00,-72,41,3.1,112,301860,0
2024-01-18 11:00:00,-63,36,3.09,131,301920,0
2024-01-18 11:05:00,-69,40,3.0,69,301980,0
2024-01-18 11:10:00,-76,33,2.79,134,302040,0
2024-01-18 11:15:00,-63,29,2.88,96,302100,0
2024-01-18 11:20:00,-66,40,3.24,69,302160,0
2024-01-18 11:25:00,-67,46,3.04,55,302220,1
2024-01-18 11:30:00,-66,33,2.97,122,302280,0
2024-01-18 11:35:00,-58,44,2.82,142,302340,1
2024-01-18 11:40:00,-59,38,2.76,78,302400,0
2024-01-18 11:45:00,-73,31,2.96,126,302460,0
2024-01-18 11:50:00,-61,32,3.28,149,302520,0
2024-01-18 11:55:00,-68,38,2.99,140,302580,0
2024-01-18 12:00:00,-67,35,3.18,98,302640,0
2024-01-18 12:05:00,-78,31,2.98,55,302700,0
2024-01-18 12:10:00,-70,29,3.23,88,302760,0
2024-01-18 12:15:00,-74,33,3.03,81,302820,0
2024-01-18 12:20:00,-65,38,2.85,98,302880,0
2024-01-18 12:25:00,-64,37,3.05,92,302940,0
2024-01-18 12:30:00,-80,35,3.47,77,303000,1
2024-01-18 12:35:00,-70,39,3.46,94,303060,0
2024-01-18 12:40:00,-64,43,3.2,114,303120,0
2024-01-18 12:45:00,-70,39,3.07,99,303180,0
2024-01-18 12:50:00,-66,37,3.16,103,303240,0
2024-01-18 12:55:00,-68,42,3.16,100,303300,0
2024-01-18 13:00:00,-68,33,3.09,92,303360,0
2024-01-18 13:05:00,-71,36,3.19,113,303420,0
2024-01-18 13:10:00,-76,36,3.14,144,303480,0
2024-01-18 13:15:00,-75,31,3.04,79,303540,0
2024-01-18 13:20:00,-66,35,2.86,131,303600,1
2024-01-18 13:25:00,-69,27,3.01,142,303660,0
2024-01-18 13:30:00,-70,47,3.26,91,303720,1
2024-01-18 13:35:00,-72,33,3.09,87,303780,0
2024-01-18 13:40:00,-71,45,3.16,136,303840,0
2024-01-18 13:45:00,-64,38,3.04,135,303900,0
2024-01-18 13:50:00,-71,40,2.89,115,303960,1
2024-01-18 13:55:00,-76,35,3.05,118,304020,0
2024-01-18 14:00:00,-66,39,2.9,64,304080,0
2024-01-18 14:05:00,-71,41,2.88,110,304140,1
2024-01-18 14:10:00,-69,41,3.34,145,304200,0
2024-01-18 14:15:00,-61,41,3.02,55,304260,0
2024-01-18 14:20:00,-70,36,2.95,127,304320,0
2024-01-18 14:25:00,-68,35,3.42,73,304380,0
2024-01-18 14:30:00,-75,30,3.26,134,304440,0
2024-01-18 14:35:00,-71,40,3.03,63,304500,0
2024-01-18 14:40:00,-66,43,3.19,61,304560,0
2024-01-18 14:45:00,-77,46,3.05,104,304620,0
2024-01-18 14:50:00,-68,39,2.96,117,304680,0
2024-01-18 14:55:00,-69,34,3.19,93,304740,0
2024-01-18 15:00:00,-69,29,3.04,134,304800,0
2024-01-18 15:05:00,-64,43,3.12,130,304860,0
2024-01-18 15:10:00,-68,29,3.3,142,304920,0
2024-01-18 15:15:00,-62,36,3.28,100,304980,0
2024-01-18 15:20:00,-74,36,2.99,129,305040,0
2024-01-18 15:25:00,-69,37,3.2,131,305100,0
2024-01-18 15:30:00,-69,38,2.87,87,305160,0
2024-01-18 15:35:00,-75,38,3.19,90,305220,0
2024-01-18 15:40:00,-65,25,3.13,93,305280,0
2024-01-18 15:45:00,-58,38,3.18,124,305340,0
2024-01-18 15:50:00,-70,26,3.04,145,305400,0
2024-01-18 15:55:00,-67,41,3.52,141,305460,0
2024-01-18 16:00:00,-69,35,2.92,65,305520,0
2024-01-18 16:05:00,-73,27,3.29,147,305580,0
2024-01-18 16:10:00,-79,33,2.89,99,305640,1
2024-01-18 16:15:00,-73,35,3.2,143,305700,0
2024-01-18 16:20:00,-76,43,3.22,87,305760,1
2024-01-18 16:25:00,-61,38,3.11,135,305820,0
2024-01-18 16:30:00,-70,39,3.0,54,305880,0
2024-01-18 16:35:00,-71,43,3.13,58,305940,0
2024-01-18 16:40:00,-65,37,3.15,126,306000,0
2024-01-18 16:45:00,-75,41,3.46,88,306060,0
2024-01-18 16:50:00,-73,41,2.93,136,306120,0
2024-01-18 16:55:00,-69,31,2.99,76,306180,0
2024-01-18 17:00:00,-64,45,3.16,81,306240,0
2024-01-18 17:05:00,-67,30,3.05,113,306300,0
2024-01-18 17:10:00,-68,42,3.08,144,306360,0
2024-01-18 17:15:00,-69,30,3.31,82,306420,0
2024-01-18 17:20:00,-67,41,2.54,139,306480,1
2024-01-18 17:25:00,-68,47,2.98,67,306540,0
2024-01-18 17:30:00,-75,36,2.75,125,306600,0
2024-01-18 17:35:00,-69,36,2.86,116,306660,0
2024-01-18 17:40:00,-75,41,3.58,54,306720,0
2024-01-18 17:45:00,-69,36,3.22,127,306780,0
2024-01-18 17:50:00,-72,47,3.29,108,306840,0
2024-01-18 17:55:00,-57,38,3.08,125,306900,0
2024-01-18 18:00:00,-70,36,3.25,53,306960,0
2024-01-18 18:05:00,-77,35,2.75,65,307020,0
2024-01-18 18:10:00,-70,33,3.31,124,307080,0
2024-01-18 18:15:00,-67,34,2.94,149,307140,0
2024-01-18 18:20:00,-61,36,2.99,97,307200,0
2024-01-18 18:25:00,-72,35,3.2,115,307260,0
2024-01-18 18:30:00,-77,34,3.16,126,307320,0
2024-01-18 18:35:00,-65,48,3.12,57,307380,0
2024-01-18 18:40:00,-76,32,2.83,93,307440,1
2024-01-18 18:45:00,-72,38,3.12,70,307500,0
2024-01-18 18:50:00,-71,40,3.29,75,307560,0
2024-01-18 18:55:00,-70,41,2.99,84,307620,0
2024-01-18 19:00:00,-66,37,3.36,64,307680,0
2024-01-18 19:05:00,-73,36,2.93,89,307740,0
2024-01-18 19:10:00,-71,40,3.1,79,307800,0
2024-01-18 19:15:00,-70,39,3.41,115,307860,0
2024-01-18 19:20:00,-69,36,2.96,129,307920,0
2024-01-18 19:25:00,-69,30,3.31,62,307980,0
2024-01-18 19:30:00,-67,35,3.49,50,308040,0
2024-01-18 19:35:00,-65,32,3.13,92,308100,0
2024-01-18 19:40:00,-68,34,2.99,77,308160,0
2024-01-18 19:45:00,-67,38,2.95,50,308220,0
2024-01-18 19:50:00,-77,39,3.36,89,308280,0
2024-01-18 19:55:00,-69,46,3.36,83,308340,0
2024-01-18 20:00:00,-67,35,3.39,62,308400,0
2024-01-18 20:05:00,-66,41,3.09,110,308460,0
2024-01-18 20:10:00,-73,39,3.31,115,308520,0
2024-01-18 20:15:00,-73,44,3.09,53,308580,0
2024-01-18 20:20:00,-72,40,2.92,138,308640,0
2024-01-18 20:25:00,-67,32,3.32,147,308700,0
2024-01-18 20:30:00,-64,29,3.43,62,308760,0
2024-01-18 20:35:00,-72,39,2.9,85,308820,0
2024-01-18 20:40:00,-65,35,2.89,145,308880,0
2024-01-18 20:45:00,-69,33,3.11,110,308940,0
2024-01-18 20:50:00,-70,31,3.29,107,309000,0
2024-01-18 20:55:00,-71,38,2.87,134,309060,0
2024-01-18 21:00:00,-66,45,3.15,139,309120,0
2024-01-18 21:05:00,-68,35,2.98,64,309180,0
2024-01-18 21:10:00,-58,40,3.24,142,309240,0
2024-01-18 21:15:00,-74,37,2.94,139,309300,0
2024-01-18 21:20:00,-67,31,3.25,134,309360,0
2024-01-18 21:25:00,-72,41,3.07,61,309420,0
2024-01-18 21:30:00,-74,32,2.91,125,309480,0
2024-01-18 21:35:00,-70,38,3.11,118,309540,0
2024-01-18 21:40:00,-69,36,2.71,110,309600,0
2024-01-18 21:45:00,-55,42,2.99,91,309660,0
2024-01-18 21:50:00,-70,32,3.17,139,309720,0
2024-01-18 21:55:00,-75,39,2.75,81,309780,0
2024-01-18 22:00:00,-68,33,2.59,51,309840,0
2024-01-18 22:05:00,-80,35,2.63,57,309900,0
2024-01-18 22:10:00,-70,19,3.37,140,309960,0
2024-01-18 22:15:00,-69,48,3.08,103,310020,1
2024-01-18 22:20:00,-66,40,2.99,57,310080,0
2024-01-18 22:25:00,-65,34,3.29,137,310140,0
2024-01-18 22:30:00,-72,32,3.02,62,310200,0
2024-01-18 22:35:00,-70,35,3.15,78,310260,0
2024-01-18 22:40:00,-73,41,3.11,62,310320,0
2024-01-18 22:45:00,-75,28,3.01,107,310380,0
2024-01-18 22:50:00,-68,37,3.16,112,310440,0
2024-01-18 22:55:00,-76,46,3.25,136,310500,0
2024-01-18 23:00:00,-72,32,3.06,96,310560,0
2024-01-18 23:05:00,-74,38,3.01,128,310620,0
2024-01-18 23:10:00,-67,49,3.03,137,310680,0
2024-01-18 23:15:00,-60,41,2.64,136,310740,0
2024-01-18 23:20:00,-76,38,3.16,123,310800,1
2024-01-18 23:25:00,-79,40,2.86,87,310860,1
2024-01-18 23:30:00,-70,35,3.23,118,310920,0
2024-01-18 23:35:00,-69,44,3.08,118,310980,0
2024-01-18 23:40:00,-68,36,3.12,144,311040,0
2024-01-18 23:45:00,-72,28,3.24,89,311100,0
2024-01-18 23:50:00,-71,36,2.91,50,311160,0
2024-01-18 23:55:00,-68,33,3.17,51,311220,0
2024-01-19 00:00:00,-64,36,3.15,78,311280,0
2024-01-19 00:05:00,-79,36,3.06,56,311340,0
2024-01-19 00:10:00,-71,43,2.91,142,311400,0
2024-01-19 00:15:00,-68,41,3.22,106,311460,0
2024-01-19 00:20:00,-74,39,3.24,104,311520,0
2024-01-19 00:25:00,-61,37,3.12,122,311580,0
2024-01-19 00:30:00,-73,32,2.89,85,311640,1
2024-01-19 00:35:00,-70,27,2.99,56,311700,0
2024-01-19 00:40:00,-67,38,3.09,141,311760,0
2024-01-19 00:45:00,-72,41,3.24,59,311820,0
2024-01-19 00:50:00,-79,37,2.78,129,311880,1
2024-01-19 00:55:00,-72,35,2.99,123,311940,0
2024-01-19 01:00:00,-64,40,3.02,88,312000,0
2024-01-19 01:05:00,-71,37,3.08,107,312060,0
2024-01-19 01:10:00,-74,46,2.84,139,312120,1
2024-01-19 01:15:00,-65,44,3.06,147,312180,0
2024-01-19 01:20:00,-71,42,3.04,147,312240,0
2024-01-19 01:25:00,-72,41,2.89,89,312300,0
2024-01-19 01:30:00,-69,31,3.08,63,312360,0
2024-01-19 01:35:00,-66,41,2.99,131,312420,0
2024-01-19 01:40:00,-58,39,3.2,50,312480,0
2024-01-19 01:45:00,-65,41,2.92,66,312540,0
2024-01-19 01:50:00,-64,40,3.12,98,312600,0
2024-01-19 01:55:00,-72,40,2.94,135,312660,0
2024-01-19 02:00:00,-75,51,2.98,65,312720,0
2024-01-19 02:05:00,-69,37,3.16,56,312780,0
2024-01-19 02:10:00,-69,42,3.15,64,312840,0
2024-01-19 02:15:00,-75,35,3.02,70,312900,0
2024-01-19 02:20:00,-70,41,3.05,115,312960,0
2024-01-19 02:25:00,-68,42,2.81,108,313020,0
2024-01-19 02:30:00,-68,39,3.38,97,313080,0
2024-01-19 02:35:00,-67,46,3.24,138,313140,0
2024-01-19 02:40:00,-68,33,3.23,122,313200,0
2024-01-19 02:45:00,-72,35,2.78,133,313260,0
2024-01-19 02:50:00,-72,39,2.98,99,313320,0
2024-01-19 02:55:00,-75,42,3.03,59,313380,0
2024-01-19 03:00:00,-61,38,2.71,101,313440,0
2024-01-19 03:05:00,-69,44,3.28,134,313500,0
2024-01-19 03:10:00,-71,34,3.39,117,313560,0
2024-01-19 03:15:00,-74,32,3.51,79,313620,0
2024-01-19 03:20:00,-55,39,2.89,83,313680,1
2024-01-19 03:25:00,-75,37,3.12,143,313740,0
2024-01-19 03:30:00,-72,40,3.36,127,313800,0
2024-01-19 03:35:00,-67,37,3.05,135,313860,0
2024-01-19 03:40:00,-66,36,2.99,114,313920,0
2024-01-19 03:45:00,-65,37,2.73,109,313980,0
2024-01-19 03:50:00,-60,38,3.33,57,314040,0
2024-01-19 03:55:00,-67,36,3.1,124,314100,0
2024-01-19 04:00:00,-75,36,2.95,114,314160,0
2024-01-19 04:05:00,-71,35,3.16,118,314220,0
2024-01-19 04:10:00,-68,42,3.13,106,314280,0
2024-01-19 04:15:00,-59,38,3.13,94,314340,0
2024-01-19 04:20:00,-76,49,3.06,98,314400,1
2024-01-19 04:25:00,-63,38,3.42,123,314460,0
2024-01-19 04:30:00,-69,35,3.07,111,314520,0
2024-01-19 04:35:00,-65,51,3.42,88,314580,0
2024-01-19 04:40:00,-70,40,3.21,126,314640,0
2024-01-19 04:45:00,-74,42,3.17,70,314700,0
2024-01-19 04:50:00,-66,40,3.08,149,314760,0
2024-01-19 04:55:00,-66,41,3.29,102,314820,0
2024-01-19 05:00:00,-65,40,3.12,94,314880,0
2024-01-19 05:05:00,-70,32,2.91,146,314940,0
2024-01-19 05:10:00,-72,39,2.91,77,315000,0
2024-01-19 05:15:00,-77,31,3.18,102,315060,0
2024-01-19 05:20:00,-65,37,2.92,58,315120,0
2024-01-19 05:25:00,-67,34,3.09,124,315180,0
2024-01-19 05:30:00,-74,39,3.31,142,315240,0
2024-01-19 05:35:00,-72,39,3.16,120,315300,0
2024-01-19 05:40:00,-72,40,2.96,110,315360,0
2024-01-19 05:45:00,-77,39,3.38,76,315420,0
2024-01-19 05:50:00,-74,34,3.21,71,315480,0
2024-01-19 05:55:00,-75,36,3.3,144,315540,0
2024-01-19 06:00:00,-72,42,2.65,79,315600,0
2024-01-19 06:05:00,-73,43,3.17,141,315660,0
2024-01-19 06:10:00,-78,32,3.27,133,315720,0
2024-01-19 06:15:00,-59,30,3.44,64,315780,0
2024-01-19 06:20:00,-63,34,2.81,64,315840,0
2024-01-19 06:25:00,-73,43,3.34,102,315900,0
2024-01-19 06:30:00,-68,44,3.43,125,315960,0
2024-01-19 06:35:00,-67,33,2.7,130,316020,1
2024-01-19 06:40:00,-64,39,3.2,72,316080,0
2024-01-19 06:45:00,-74,47,3.22,119,316140,0
2024-01-19 06:50:00,-64,40,3.03,65,316200,0
2024-01-19 06:55:00,-72,45,3.0,140,316260,0
2024-01-19 07:00:00,-76,42,3.23,136,316320,1
2024-01-19 07:05:00,-66,33,2.98,114,316380,0
2024-01-19 07:10:00,-63,37,3.06,94,316440,0
2024-01-19 07:15:00,-57,38,3.26,56,316500,0
2024-01-19 07:20:00,-75,38,3.45,94,316560,0
2024-01-19 07:25:00,-66,42,3.21,88,316620,0
2024-01-19 07:30:00,-72,40,3.13,99,316680,0
2024-01-19 07:35:00,-66,23,3.0,98,316740,0
2024-01-19 07:40:00,-77,31,2.9,97,316800,1
2024-01-19 07:45:00,-76,27,3.32,98,316860,0
2024-01-19 07:50:00,-73,38,3.07,89,316920,0
2024-01-19 07:55:00,-69,39,3.33,88,316980,0
2024-01-19 08:00:00,-73,39,3.03,106,317040,0
2024-01-19 08:05:00,-66,33,2.97,131,317100,0
2024-01-19 08:10:00,-64,41,3.18,112,317160,0
2024-01-19 08:15:00,-67,41,3.08,149,317220,0
2024-01-19 08:20:00,-61,31,2.86,105,317280,0
2024-01-19 08:25:00,-67,30,3.46,135,317340,0
2024-01-19 08:30:00,-76,37,2.97,51,317400,0
2024-01-19 08:35:00,-63,46,3.29,75,317460,0
2024-01-19 08:40:00,-73,46,3.27,145,317520,0
2024-01-19 08:45:00,-65,40,2.85,72,317580,0
2024-01-19 08:50:00,-62,34,2.9,67,317640,0
2024-01-19 08:55:00,-67,42,3.04,132,317700,0
2024-01-19 09:00:00,-77,35,2.93,137,317760,1
2024-01-19 09:05:00,-74,34,3.45,117,317820,0
2024-01-19 09:10:00,-63,27,3.06,109,317880,0
2024-01-19 09:15:00,-70,38,3.28,51,317940,0
2024-01-19 09:20:00,-69,34,3.2,143,318000,0
2024-01-19 09:25:00,-66,38,3.15,98,318060,0
2024-01-19 09:30:00,-66,26,3.11,87,318120,0
2024-01-19 09:35:00,-68,38,3.35,80,318180,0
2024-01-19 09:40:00,-71,25,2.93,89,318240,0
2024-01-19 09:45:00,-71,43,3.45,129,318300,0
2024-01-19 09:50:00,-65,40,2.84,102,318360,0
2024-01-19 09:55:00,-67,36,3.26,113,318420,0
2024-01-19 10:00:00,-71,40,2.82,82,318480,0
2024-01-19 10:05:00,-64,33,3.04,107,318540,0
2024-01-19 10:10:00,-70,38,3.12,99,318600,0
2024-01-19 10:15:00,-74,41,3.0,113,318660,0
2024-01-19 10:20:00,-73,22,3.06,52,318720,0
2024-01-19 10:25:00,-74,35,2.82,110,318780,0
2024-01-19 10:30:00,-71,37,2.9,131,318840,0
2024-01-19 10:35:00,-63,37,3.2,59,318900,0
2024-01-19 10:40:00,-74,45,3.11,115,318960,0
2024-01-19 10:45:00,-69,32,2.96,100,319020,0
2024-01-19 10:50:00,-73,34,3.36,143,319080,0
2024-01-19 10:55:00,-71,28,2.86,79,319140,0
2024-01-19 11:00:00,-77,45,3.03,74,319200,1
2024-01-19 11:05:00,-71,36,3.0,92,319260,0
2024-01-19 11:10:00,-70,35,3.22,137,319320,0
2024-01-19 11:15:00,-67,37,3.11,113,319380,0
2024-01-19 11:20:00,-68,41,3.08,108,319440,0
2024-01-19 11:25:00,-75,39,2.73,111,319500,0
2024-01-19 11:30:00,-64,51,3.27,148,319560,0
2024-01-19 11:35:00,-68,40,3.06,59,319620,0
2024-01-19 11:40:00,-69,35,3.12,113,319680,0
2024-01-19 11:45:00,-70,35,2.95,143,319740,0
2024-01-19 11:50:00,-72,36,2.92,109,319800,0
2024-01-19 11:55:00,-68,30,3.4,139,319860,0
2024-01-19 12:00:00,-67,38,2.75,148,319920,0
2024-01-19 12:05:00,-78,41,2.89,137,319980,1
2024-01-19 12:10:00,-72,34,3.4,69,320040,0
2024-01-19 12:15:00,-71,33,3.23,98,320100,0
2024-01-19 12:20:00,-68,45,3.03,148,320160,0
2024-01-19 12:25:00,-64,30,3.35,123,320220,0
2024-01-19 12:30:00,-73,27,3.19,76,320280,0
2024-01-19 12:35:00,-72,32,3.15,100,320340,0
2024-01-19 12:40:00,-72,30,3.15,106,320400,0
2024-01-19 12:45:00,-74,39,3.19,128,320460,0
2024-01-19 12:50:00,-71,36,3.2,128,320520,0
2024-01-19 12:55:00,-66,36,3.54,86,320580,0
2024-01-19 13:00:00,-75,43,3.06,148,320640,0
2024-01-19 13:05:00,-67,34,3.07,52,320700,0
2024-01-19 13:10:00,-78,41,2.85,78,320760,0
2024-01-19 13:15:00,-72,45,3.09,117,320820,0
2024-01-19 13:20:00,-71,35,3.47,96,320880,0
2024-01-19 13:25:00,-61,41,3.3,129,320940,0
2024-01-19 13:30:00,-71,36,2.99,118,321000,0
2024-01-19 13:35:00,-81,42,3.11,70,321060,1
2024-01-19 13:40:00,-79,30,2.84,91,321120,0
2024-01-19 13:45:00,-69,29,2.91,70,321180,0
2024-01-19 13:50:00,-66,36,3.13,51,321240,0
2024-01-19 13:55:00,-68,33,3.0,127,321300,0
2024-01-19 14:00:00,-69,35,2.89,118,321360,0
2024-01-19 14:05:00,-64,36,3.2,56,321420,0
2024-01-19 14:10:00,-72,41,3.08,124,321480,0
2024-01-19 14:15:00,-65,35,2.79,84,321540,0
2024-01-19 14:20:00,-78,33,2.68,79,321600,0
2024-01-19 14:25:00,-74,36,2.99,93,321660,0
2024-01-19 14:30:00,-79,34,2.78,95,321720,1
2024-01-19 14:35:00,-71,33,2.73,104,321780,1
2024-01-19 14:40:00,-70,29,3.33,50,321840,0
2024-01-19 14:45:00,-69,38,3.08,103,321900,0
2024-01-19 14:50:00,-69,35,3.05,129,321960,0
2024-01-19 14:55:00,-74,42,3.06,50,322020,0
2024-01-19 15:00:00,-70,30,2.87,112,322080,1
2024-01-19 15:05:00,-77,35,3.18,104,322140,1
2024-01-19 15:10:00,-63,47,3.07,135,322200,0
2024-01-19 15:15:00,-71,33,2.95,126,322260,0
2024-01-19 15:20:00,-72,36,2.98,76,322320,0
2024-01-19 15:25:00,-62,31,2.85,64,322380,1
2024-01-19 15:30:00,-76,31,3.02,130,322440,0
2024-01-19 15:35:00,-75,45,3.05,58,322500,0
2024-01-19 15:40:00,-75,38,3.01,118,322560,0
2024-01-19 15:45:00,-70,38,3.11,108,322620,0
2024-01-19 15:50:00,-67,29,3.08,72,322680,0
2024-01-19 15:55:00,-66,39,3.15,60,322740,0
2024-01-19 16:00:00,-57,43,3.29,73,322800,0
2024-01-19 16:05:00,-81,43,3.22,121,322860,0
2024-01-19 16:10:00,-66,41,3.29,147,322920,0
2024-01-19 16:15:00,-72,32,2.93,103,322980,0
2024-01-19 16:20:00,-72,39,3.0,80,323040,0
2024-01-19 16:25:00,-73,41,3.23,71,323100,0
2024-01-19 16:30:00,-74,29,3.23,63,323160,0
2024-01-19 16:35:00,-61,32,2.96,54,323220,0
2024-01-19 16:40:00,-65,42,3.22,66,323280,0
2024-01-19 16:45:00,-69,42,2.91,131,323340,0
2024-01-19 16:50:00,-63,30,3.2,132,323400,0
2024-01-19 16:55:00,-77,41,3.09,120,323460,1
2024-01-19 17:00:00,-76,38,2.82,139,323520,0
2024-01-19 17:05:00,-80,41,3.01,138,323580,0
2024-01-19 17:10:00,-73,34,3.54,131,323640,0
2024-01-19 17:15:00,-69,41,3.14,93,323700,0
2024-01-19 17:20:00,-69,42,3.56,128,323760,0
2024-01-19 17:25:00,-69,36,2.81,142,323820,0
2024-01-19 17:30:00,-77,38,3.25,98,323880,0
2024-01-19 17:35:00,-65,34,2.59,114,323940,0
2024-01-19 17:40:00,-68,46,3.1,53,324000,0
2024-01-19 17:45:00,-66,37,3.23,58,324060,0
2024-01-19 17:50:00,-79,33,3.27,85,324120,0
2024-01-19 17:55:00,-68,34,2.94,100,324180,0
2024-01-19 18:00:00,-75,38,3.31,81,324240,0
2024-01-19 18:05:00,-71,41,2.99,137,324300,0
2024-01-19 18:10:00,-67,31,3.07,67,324360,0
2024-01-19 18:15:00,-69,47,3.01,64,324420,0
2024-01-19 18:20:00,-74,39,2.87,69,324480,0
2024-01-19 18:25:00,-69,40,3.41,107,324540,0
2024-01-19 18:30:00,-77,37,3.11,89,324600,0
2024-01-19 18:35:00,-64,38,3.32,115,324660,0
2024-01-19 18:40:00,-71,37,3.31,138,324720,0
2024-01-19 18:45:00,-64,43,2.91,62,324780,0
2024-01-19 18:50:00,-72,37,3.34,140,324840,0
2024-01-19 18:55:00,-72,41,3.2,62,324900,0
2024-01-19 19:00:00,-73,35,2.89,111,324960,1
2024-01-19 19:05:00,-65,38,3.19,77,325020,0
2024-01-19 19:10:00,-73,33,2.9,95,325080,0
2024-01-19 19:15:00,-66,44,3.42,64,325140,0
2024-01-19 19:20:00,-71,33,3.26,142,325200,0
2024-01-19 19:25:00,-79,36,3.09,134,325260,0
2024-01-19 19:30:00,-72,36,3.35,93,325320,0
2024-01-19 19:35:00,-75,36,2.78,144,325380,1
2024-01-19 19:40:00,-69,41,2.95,72,325440,0
2024-01-19 19:45:00,-75,36,3.05,116,325500,0
2024-01-19 19:50:00,-65,44,3.55,148,325560,0
2024-01-19 19:55:00,-70,33,2.89,127,325620,0
2024-01-19 20:00:00,-70,38,2.76,115,325680,0
2024-01-19 20:05:00,-66,34,2.81,99,325740,0
2024-01-19 20:10:00,-65,40,3.28,62,325800,0
2024-01-19 20:15:00,-70,37,2.98,51,325860,0
2024-01-19 20:20:00,-73,37,3.07,125,325920,0
2024-01-19 20:25:00,-78,43,3.25,140,325980,0
2024-01-19 20:30:00,-73,34,3.07,83,326040,0
2024-01-19 20:35:00,-73,40,3.14,89,326100,0
2024-01-19 20:40:00,-69,34,3.21,118,326160,0
2024-01-19 20:45:00,-71,38,3.01,110,326220,0
2024-01-19 20:50:00,-66,32,3.07,74,326280,0
2024-01-19 20:55:00,-73,34,3.15,124,326340,0
2024-01-19 21:00:00,-70,37,3.27,126,326400,0
2024-01-19 21:05:00,-64,47,2.94,112,326460,0
2024-01-19 21:10:00,-68,38,2.5,77,326520,0
2024-01-19 21:15:00,-70,46,3.24,134,326580,0
2024-01-19 21:20:00,-73,39,3.29,105,326640,0
2024-01-19 21:25:00,-73,36,3.14,75,326700,0
2024-01-19 21:30:00,-74,45,3.15,76,326760,0
2024-01-19 21:35:00,-72,40,2.99,75,326820,0
2024-01-19 21:40:00,-66,34,3.2,64,326880,0
2024-01-19 21:45:00,-71,40,3.27,99,326940,0
2024-01-19 21:50:00,-76,36,3.11,55,327000,1
2024-01-19 21:55:00,-61,28,3.6,117,327060,0
2024-01-19 22:00:00,-68,42,2.79,53,327120,0
2024-01-19 22:05:00,-77,43,3.13,79,327180,0
2024-01-19 22:10:00,-72,47,2.87,126,327240,1
2024-01-19 22:15:00,-69,40,3.28,58,327300,0
2024-01-19 22:20:00,-61,36,2.78,91,327360,0
2024-01-19 22:25:00,-75,42,2.83,63,327420,0
2024-01-19 22:30:00,-65,42,2.97,141,327480,0
2024-01-19 22:35:00,-63,46,3.15,89,327540,0
2024-01-19 22:40:00,-73,37,2.98,52,327600,0
2024-01-19 22:45:00,-71,37,2.98,90,327660,0
